;eartag;X;date;day;year_time;time;plot;Abundance;trap;station;biomark;seed_number;seed_weight;PIT_tag;Sex;Sex2;Body_mass;reproductive_state;seed_status;intact;missing;partiallyeaten;eaten;cached;dispersal_distance;distance_cm;distance;perc_eaten;hidden;test;latency;cross;manipulator;bag_struggle;watched;dispersal_tree;distance_tree_cm;distance_tree;tree_diameter;tree_species;Notes;Exploration_rate
713;2900;6113;10.08.2022;55;2022;23:28:44;debowa;23;I6;I6-debowa;4;3;3,048;6,16E+14;F;F;35,5;P;CAR;0;0;0;0;1;8,89;889;8,89;0;LEAVES;YES;NA;NA;NA;2;MW;3,31;331;3,31;48;SORBUS AUCUPARIA;;0,218151865
714;2900;5672;24.07.2022;38;2022;NA;debowa;11;J6;J6-debowa;4;2;4,805;6,16E+14;F;F;33,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;NA;NA;NA;2;MW;NA;NA;NA;NA;NA;;0,218151865
715;2901;5175;28.06.2022;12;2022;02:15:50;trojkat;8;F1;F1-trojkat;6;5;2,759;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;44;0,44;100;NA;YES;13;21;MW;60;UE;NA;0;0;80;FAGUS SYLVATICA;;0,145813346
716;2901;5105;26.06.2022;10;2022;02:17:43;trojkat;8;C5;C5-trojkat;8;5;5,183;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;256;2,56;100;NA;YES;13;21;MW;60;UE;NA;6;0,06;142;FAGUS SYLVATICA;;0,145813346
717;2901;5065;25.06.2022;9;2022;02:51:09;trojkat;8;B6;B6-trojkat;8;5;3,931;6,16E+14;F;F;31;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;13;21;MW;60;UE;NA;NA;NA;NA;NA;;0,145813346
718;2901;5104;26.06.2022;10;2022;02:59:22;trojkat;8;C5;C5-trojkat;8;4;5,678;6,16E+14;F;F;31;P;CAR;0;0;1;0;1;2,84;284;2,84;60;NA;YES;13;21;MW;60;UE;1,05;105;1,05;142;FAGUS SYLVATICA;;0,145813346
719;2901;5174;28.06.2022;12;2022;00:33:26;trojkat;8;F1;F1-trojkat;6;4;2,78;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;44;0,44;100;NA;YES;13;21;MW;60;UE;NA;0;0;80;FAGUS SYLVATICA;;0,145813346
720;2901;5172;28.06.2022;12;2022;00:18:39;trojkat;8;F1;F1-trojkat;6;2;3,241;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;44;0,44;100;NA;YES;13;21;MW;60;UE;NA;12;0,12;80;FAGUS SYLVATICA;;0,145813346
721;2901;5061;25.06.2022;9;2022;02:51:09;trojkat;8;B6;B6-trojkat;8;1;4,262;6,16E+14;F;F;31;P;RS;0;0;0;0;0;1,17;117;1,17;0;NA;YES;13;21;MW;60;UE;0,73;73;0,73;110;FAGUS SYLVATICA;;0,145813346
722;2901;5171;28.06.2022;12;2022;00:25:22;trojkat;8;F1;F1-trojkat;6;1;2,979;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;44;0,44;100;NA;YES;13;21;MW;60;UE;NA;0;0;80;FAGUS SYLVATICA;;0,145813346
723;2901;5063;25.06.2022;9;2022;02:51:09;trojkat;8;B6;B6-trojkat;8;3;4,169;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;290;2,9;100;NA;YES;13;21;MW;60;UE;NA;34;0,34;174;FAGUS SYLVATICA;;0,145813346
724;2901;5101;26.06.2022;10;2022;23:57:15;trojkat;8;C5;C5-trojkat;8;1;5,364;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;15;0,15;100;NA;YES;13;21;MW;60;UE;NA;16;0,16;30;FAGUS SYLVATICA;;0,145813346
725;2901;5173;28.06.2022;12;2022;02:28:56;trojkat;8;F1;F1-trojkat;6;3;2,757;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;44;0,44;100;NA;YES;13;21;MW;60;UE;NA;0;0;80;FAGUS SYLVATICA;;0,145813346
726;2901;5103;26.06.2022;10;2022;00:17:39;trojkat;8;C5;C5-trojkat;8;3;5,463;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;21;0,21;100;NA;YES;13;21;MW;60;UE;NA;12;0,12;30;FAGUS SYLVATICA;;0,145813346
727;2901;5062;25.06.2022;9;2022;02:51:09;trojkat;8;B6;B6-trojkat;8;2;4,268;6,16E+14;F;F;31;P;RS;0;0;0;0;0;2,59;259;2,59;0;NA;YES;13;21;MW;60;UE;0,64;64;0,64;174;FAGUS SYLVATICA;;0,145813346
728;2901;5102;26.06.2022;10;2022;02:17:43;trojkat;8;C5;C5-trojkat;8;2;5,457;6,16E+14;F;F;31;P;CAR;0;0;1;0;1;6,51;651;6,51;30;NA;YES;13;21;MW;60;UE;1,67;167;1,67;88;FAGUS SYLVATICA;;0,145813346
729;2901;5064;25.06.2022;9;2022;02:51:09;trojkat;8;B6;B6-trojkat;8;4;3,845;6,16E+14;F;F;31;P;EAR;0;0;0;1;0;NA;243;2,43;80;NA;YES;13;21;MW;60;UE;NA;41;0,41;174;FAGUS SYLVATICA;;0,145813346
730;2903;5044;25.06.2022;9;2022;NA;bagno;5;H1;H1-bagno;4;4;5,556;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
731;2903;5538;14.07.2022;28;2022;NA;trojkat;18;G8;G8-trojkat;7;3;4,109;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
732;2903;5953;31.07.2022;45;2022;23:53:03;bagno;3;H2;H2-bagno;4;3;3,97;6,16E+14;F;F;23;P;EAR;0;0;1;0;0;6,44;644;6,44;60;NA;YES;8;23;MW;39;UE;5,92;592;5,92;140;FAGUS SYLVATICA;;0,254008367
733;2903;5042;25.06.2022;9;2022;22:47:28;bagno;5;H1;H1-bagno;4;2;5,391;6,16E+14;F;F;23;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
734;2903;5043;25.06.2022;9;2022;02:36:15;bagno;5;H1;H1-bagno;4;3;5,567;6,16E+14;F;F;23;P;EAR;0;0;0;1;0;NA;254;2,54;100;NA;YES;8;23;MW;39;UE;NA;152;1,52;152;FAGUS SYLVATICA;;0,254008367
735;2903;5952;31.07.2022;45;2022;23:46:32;bagno;3;H2;H2-bagno;4;2;3,881;6,16E+14;F;F;23;P;CAR;0;0;0;0;1;32,32;3232;32,32;0;LITTER;YES;8;23;MW;39;UE;2,5;250;2,5;102;FAGUS SYLVATICA;;0,254008367
736;2903;5540;14.07.2022;28;2022;NA;trojkat;18;G8;G8-trojkat;7;5;4,717;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
737;2903;5537;14.07.2022;28;2022;NA;trojkat;18;G8;G8-trojkat;7;2;4,829;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
738;2903;5954;31.07.2022;45;2022;23:59:36;bagno;3;H2;H2-bagno;4;4;3,777;6,16E+14;F;F;23;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
739;2903;5536;14.07.2022;28;2022;NA;trojkat;18;G8;G8-trojkat;7;1;4,313;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
740;2903;5041;25.06.2022;9;2022;23:22:34;bagno;5;H1;H1-bagno;4;1;5,385;6,16E+14;F;F;23;P;RS;0;0;0;0;0;2,31;231;2,31;0;NA;YES;8;23;MW;39;UE;1,36;136;1,36;136;FAGUS SYLVATICA;;0,254008367
741;2903;5045;25.06.2022;9;2022;NA;bagno;5;H1;H1-bagno;4;5;5,639;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
742;2903;5539;14.07.2022;28;2022;NA;trojkat;18;G8;G8-trojkat;7;4;4,38;6,16E+14;F;F;23;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;8;23;MW;39;UE;NA;NA;NA;NA;NA;;0,254008367
743;2911;5721;25.07.2022;39;2022;23:25:49;wally;20;E5;E5-wally;6;1;6,258;6,16E+14;M;MS;28;S;EAR;0;0;0;1;0;NA;586;5,86;100;NA;YES;13;10;MW;4;UE;NA;274;2,74;175;LARIX DECIDUA;;0,067246296
744;2911;5725;25.07.2022;39;2022;23:29:20;wally;20;E5;E5-wally;6;5;6,48;6,16E+14;M;MS;28;S;EAR;0;0;0;1;0;NA;846;8,46;100;NA;YES;13;10;MW;4;UE;NA;597;5,97;163;FAGUS SYLVATICA;;0,067246296
745;2911;5729;25.07.2022;39;2022;22:11:11;wally;20;G2;G2-wally;7;4;5,884;6,16E+14;M;MS;28;S;EAR;0;0;0;1;0;NA;166;1,66;100;NA;YES;13;10;MW;4;UE;NA;148;1,48;151;FAGUS SYLVATICA;;0,067246296
746;2911;5726;25.07.2022;39;2022;21:40:58;wally;20;G2;G2-wally;7;1;5,406;6,16E+14;M;MS;28;S;RS;0;0;0;0;0;2;200;2;0;NA;YES;13;10;MW;4;UE;1,24;124;1,24;151;FAGUS SYLVATICA;;0,067246296
747;2913;5198;05.07.2022;19;2022;00:07:15;debowa;14;D1;D1-debowa;3;3;3,473;6,16E+14;M;MS;15;S;EAR;0;0;0;1;0;NA;6;0,06;100;NA;YES;0;19;MW;4;UE;NA;100;1;210;FAGUS SYLVATICA;;0,332803567
748;2913;6178;12.08.2022;57;2022;22:59:54;debowa;23;C1;C1-debowa;1;3;3,301;6,16E+14;M;MS;24,5;S;EAR;0;0;0;1;0;NA;98;0,98;100;NA;YES;0;19;MW;4;UE;NA;93;0,93;34;FAGUS SYLVATICA;;0,332803567
749;2913;5197;05.07.2022;19;2022;23:32:15;debowa;14;D1;D1-debowa;3;2;3,315;6,16E+14;M;MS;15;S;EAR;0;0;0;1;0;NA;226;2,26;100;NA;YES;0;19;MW;4;UE;NA;72;0,72;196;FAGUS SYLVATICA;;0,332803567
750;2913;5663;24.07.2022;38;2022;NA;debowa;11;D2;D2-debowa;2;3;8,356;6,16E+14;M;MS;22;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;MW;4;UE;NA;NA;NA;NA;NA;;0,332803567
751;2913;5199;05.07.2022;19;2022;NA;debowa;14;D1;D1-debowa;3;4;2,937;6,16E+14;M;MS;15;S;CAR;0;0;0;0;1;0,87;87;0,87;0;LEAVES;YES;0;19;MW;4;UE;0,97;97;0,97;169;FAGUS SYLVATICA;;0,332803567
752;2913;6179;12.08.2022;57;2022;22:59:54;debowa;23;C1;C1-debowa;1;4;3,581;6,16E+14;M;MS;24,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;MW;4;UE;NA;NA;NA;NA;NA;;0,332803567
753;2913;6180;12.08.2022;57;2022;00:36:36;debowa;23;C1;C1-debowa;1;5;3,204;6,16E+14;M;MS;24,5;S;EAR;0;0;0;1;0;NA;1594;15,94;100;NA;YES;0;19;MW;4;UE;NA;249;2,49;91;FAGUS SYLVATICA;;0,332803567
754;2913;5196;05.07.2022;19;2022;00:44:15;debowa;14;D1;D1-debowa;3;1;2,973;6,16E+14;M;MS;15;S;EAR;0;0;0;1;0;NA;71;0,71;100;NA;YES;0;19;MW;4;UE;NA;149;1,49;210;FAGUS SYLVATICA;;0,332803567
755;2913;5662;24.07.2022;38;2022;NA;debowa;11;D2;D2-debowa;2;2;8,319;6,16E+14;M;MS;22;S;EAR;0;0;0;1;0;NA;797;7,97;100;NA;YES;0;19;MW;4;UE;NA;142;1,42;150;LARIX DECIDUA;;0,332803567
756;2913;5200;05.07.2022;19;2022;NA;debowa;14;D1;D1-debowa;3;5;3,362;6,16E+14;M;MS;15;S;RS;0;0;0;0;0;0,36;36;0,36;0;NA;YES;0;19;MW;4;UE;0;0;0;210;FAGUS SYLVATICA;;0,332803567
757;2913;5661;24.07.2022;38;2022;NA;debowa;11;D2;D2-debowa;2;1;8,99;6,16E+14;M;MS;22;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;MW;4;UE;NA;NA;NA;NA;NA;;0,332803567
758;2913;5665;24.07.2022;38;2022;NA;debowa;11;D2;D2-debowa;2;5;8,726;6,16E+14;M;MS;22;S;EAR;0;0;0;1;0;NA;181;1,81;100;NA;YES;0;19;MW;4;UE;NA;142;1,42;112;FAGUS SYLVATICA;;0,332803567
759;2913;5664;24.07.2022;38;2022;NA;debowa;11;D2;D2-debowa;2;4;8,62;6,16E+14;M;MS;22;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;MW;4;UE;NA;NA;NA;NA;NA;;0,332803567
760;2914;6105;10.08.2022;55;2022;21:43:44;debowa;23;C5;C5-debowa;2;5;4,406;6,16E+14;F;F;24,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
761;2914;6150;11.08.2022;56;2022;23:04:35;debowa;23;E9;E9-debowa;3;5;5,795;6,16E+14;M;MS;32,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
762;2914;6104;10.08.2022;55;2022;NA;debowa;23;C5;C5-debowa;2;4;4,441;6,16E+14;F;F;24,5;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
763;2914;6101;10.08.2022;55;2022;NA;debowa;23;C5;C5-debowa;2;1;4,002;6,16E+14;F;F;24,5;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
764;2914;5668;24.07.2022;38;2022;01:46:46;debowa;11;F10;F10-debowa;3;3;3,611;6,16E+14;F;F;24;P;EAR;0;0;0;1;0;NA;1700;17;100;NA;YES;52;4;MW;48;UE;NA;286;2,86;160;FAGUS SYLVATICA;;0,096819405
765;2914;5670;24.07.2022;38;2022;01:40:05;debowa;11;F10;F10-debowa;3;5;3,934;6,16E+14;F;F;24;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
766;2914;5318;08.07.2022;22;2022;23:45:10;debowa;14;F10;F10-debowa;3;3;4,05;6,16E+14;F;F;26;P;EAR;0;0;0;1;0;NA;1285;12,85;100;NA;YES;52;4;MW;48;UE;NA;146;1,46;117;FAGUS SYLVATICA;;0,096819405
767;2914;6102;10.08.2022;55;2022;NA;debowa;23;C5;C5-debowa;2;2;4,147;6,16E+14;F;F;24,5;P;CAR;0;0;1;0;1;0,78;78;0,78;60;BURROW;YES;52;4;MW;48;UE;0;0;0;100;QUERCUS PETREA;;0,096819405
768;2914;6149;11.08.2022;56;2022;23:23:25;debowa;23;E9;E9-debowa;3;4;5,67;6,16E+14;M;MS;32,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
769;2914;6096;10.08.2022;55;2022;23:06:39;debowa;23;A7;A7-debowa;1;1;3,578;6,16E+14;F;F;24,5;P;EAR;0;0;0;1;0;NA;775;7,75;100;NA;YES;52;4;MW;48;UE;NA;19;0,19;146;FAGUS SYLVATICA;;0,096819405
770;2914;5660;24.07.2022;38;2022;00:31:30;debowa;11;B7;B7-debowa;1;5;7,968;6,16E+14;F;F;24;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
771;2914;6103;10.08.2022;55;2022;NA;debowa;23;C5;C5-debowa;2;3;4,114;6,16E+14;F;F;24,5;P;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
772;2914;6097;10.08.2022;55;2022;23:03:05;debowa;23;A7;A7-debowa;1;2;3,511;6,16E+14;F;F;24,5;P;EAR;0;0;0;1;0;NA;647;6,47;100;NA;YES;52;4;MW;48;UE;NA;23;0,23;161;FAGUS SYLVATICA;;0,096819405
773;2914;5316;08.07.2022;22;2022;00:04:22;debowa;14;F10;F10-debowa;3;1;4,081;6,16E+14;F;F;24;P;RS;0;0;0;0;0;0,24;24;0,24;0;NA;YES;52;4;MW;48;UE;3,69;369;3,69;45;PSEUDOTSUGA MENZIESII;;0,096819405
774;2914;6100;10.08.2022;55;2022;00:36:05;debowa;23;A7;A7-debowa;1;5;3,551;6,16E+14;F;F;24,5;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
775;2914;5317;08.07.2022;22;2022;00:04:35;debowa;14;F10;F10-debowa;3;2;3,836;6,16E+14;F;F;25;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;52;4;MW;48;UE;NA;NA;NA;NA;NA;;0,096819405
776;2916;5134;27.06.2022;11;2022;02:35:45;trojkat;8;G3;G3-trojkat;6;4;3,47;6,16E+14;M;MS;25,5;S;EAR;0;0;0;1;0;NA;162;1,62;100;NA;YES;0;23;MW;51;UE;NA;22;0,22;133;FAGUS SYLVATICA;;0,711244691
777;2916;6043;02.08.2022;47;2022;03:22:39;trojkat;9;E4;E4-trojkat;6;3;4,477;6,16E+14;M;MS;29,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;23;MW;51;UE;NA;NA;NA;NA;NA;;0,711244691
778;2916;6044;02.08.2022;47;2022;NA;trojkat;9;E4;E4-trojkat;6;4;4,771;6,16E+14;M;MS;29,5;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;23;MW;51;UE;NA;NA;NA;NA;NA;;0,711244691
779;2916;6045;02.08.2022;47;2022;NA;trojkat;9;E4;E4-trojkat;6;5;4,292;6,16E+14;M;MS;29,5;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;23;MW;51;UE;NA;NA;NA;NA;NA;;0,711244691
780;2916;5132;27.06.2022;11;2022;NA;trojkat;8;G3;G3-trojkat;6;2;2,995;6,16E+14;M;MS;25,5;S;RS;0;0;0;0;0;0,13;13;0,13;0;NA;YES;0;23;MW;51;UE;0;0;0;93;FAGUS SYLVATICA;;0,711244691
781;2916;5131;27.06.2022;11;2022;NA;trojkat;8;G3;G3-trojkat;6;1;3,328;6,16E+14;M;MS;25,5;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;23;MW;51;UE;NA;NA;NA;NA;NA;;0,711244691
782;2916;5135;27.06.2022;11;2022;NA;trojkat;8;G3;G3-trojkat;6;5;3,453;6,16E+14;M;MS;25,5;S;RS;0;0;0;0;0;0,33;33;0,33;0;NA;YES;0;23;MW;51;UE;0,45;45;0,45;93;FAGUS SYLVATICA;;0,711244691
783;2916;5133;27.06.2022;11;2022;NA;trojkat;8;G3;G3-trojkat;6;3;3,285;6,16E+14;M;MS;25,5;S;EAR;0;0;0;1;0;NA;295;2,95;100;NA;YES;0;23;MW;51;UE;NA;259;2,59;133;FAGUS SYLVATICA;;0,711244691
784;2916;6487;19.08.2022;63;2022;02:16:06;trojkat;12;F4;F4-trojkat;7;2;7,734;6,16E+14;M;MS;30;S;EAR;0;0;1;0;0;0,8;80;0,8;55;NA;YES;0;23;MW;51;UE;0,45;45;0,45;70;FAGUS SYLVATICA;;0,711244691
785;2916;6041;02.08.2022;47;2022;NA;trojkat;9;E4;E4-trojkat;6;1;4,321;6,16E+14;M;MS;29,5;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;23;MW;51;UE;NA;NA;NA;NA;NA;;0,711244691
786;2918;6068;03.08.2022;48;2022;NA;bagno;3;E2;E2-bagno;3;3;4,329;6,16E+14;M;MS;16;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;17;3;MW;0;MW;NA;NA;NA;NA;NA;;-0,221312966
787;2918;6070;03.08.2022;48;2022;NA;bagno;3;E2;E2-bagno;3;5;4,539;6,16E+14;M;MS;16;S;CAR;0;0;0;0;1;1,35;135;1,35;0;LITTER;YES;17;3;MW;0;MW;0,75;75;0,75;41;FAGUS SYLVATICA;;-0,221312966
788;2918;6066;03.08.2022;48;2022;03:24:05;bagno;3;E2;E2-bagno;3;1;4,284;6,16E+14;M;MS;16;S;EAR;0;0;0;1;0;NA;110;1,1;95;NA;YES;17;3;MW;0;MW;NA;66;0,66;41;FAGUS SYLVATICA;;-0,221312966
789;2918;6067;03.08.2022;48;2022;NA;bagno;3;E2;E2-bagno;3;2;4,567;6,16E+14;M;MS;16;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;17;3;MW;0;MW;NA;NA;NA;NA;NA;;-0,221312966
790;2918;5944;31.07.2022;45;2022;03:56:19;bagno;3;C2;C2-bagno;2;4;5,126;6,16E+14;M;MS;16;S;EAR;0;0;1;0;0;29,73;2973;29,73;30;NA;YES;17;3;MW;0;MW;1,25;125;1,25;119;FAGUS SYLVATICA;;-0,221312966
791;2922;5893;29.07.2022;43;2022;00:03:35;natura;11;J2;J2-natura;8;3;2,958;6,16E+14;M;MS;30,5;S;EAR;0;0;0;1;0;NA;500;5;100;NA;YES;3;15;MW;0;UE;NA;253;2,53;147;FAGUS SYLVATICA;;0,28992089
792;2922;5894;29.07.2022;43;2022;23:51:37;natura;11;J2;J2-natura;8;4;2,908;6,16E+14;M;MS;30,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;3;15;MW;0;UE;NA;NA;NA;NA;NA;;0,28992089
793;2925;5072;26.06.2022;10;2022;01:09:37;bagno;5;B8;B8-bagno;2;2;3,543;6,16E+14;M;MS;31,5;S;EAR;0;0;0;1;0;NA;132;1,32;100;NA;YES;13;22;MW;37;UE;NA;88;0,88;40;FAGUS SYLVATICA;;0,275193182
794;2925;5555;15.07.2022;29;2022;00:33:12;bagno;5;A6;A6-bagno;2;5;4,177;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
795;2925;5075;26.06.2022;10;2022;01:49:15;bagno;5;B8;B8-bagno;2;5;4,203;6,16E+14;M;MS;31,5;S;EAR;0;0;0;1;0;NA;328;3,28;100;NA;YES;13;22;MW;37;UE;NA;176;1,76;100;FAGUS SYLVATICA;;0,275193182
796;2925;5518;14.07.2022;28;2022;02:53:46;bagno;5;A9;A9-bagno;2;3;6,063;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
797;2925;5073;26.06.2022;10;2022;01:27:15;bagno;5;B8;B8-bagno;2;3;4,051;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
798;2925;5483;13.07.2022;27;2022;NA;bagno;5;C7;C7-bagno;2;3;6,536;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
799;2925;5115;27.06.2022;11;2022;NA;bagno;5;C9;C9-bagno;2;5;3,79;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
800;2925;5114;27.06.2022;11;2022;NA;bagno;5;C9;C9-bagno;2;4;3,818;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
801;2925;5950;31.07.2022;45;2022;23:49:46;bagno;3;F8;F8-bagno;3;5;3,476;6,16E+14;M;MS;37;S;CAR;0;0;0;0;1;49,72;4972;49,72;0;LEAVES;YES;13;22;MW;37;UE;1,46;146;1,46;69;FAGUS SYLVATICA;;0,275193182
802;2925;5071;26.06.2022;10;2022;01:09:37;bagno;5;B8;B8-bagno;2;1;4,29;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
803;2925;5553;15.07.2022;29;2022;00:56:40;bagno;5;A6;A6-bagno;2;3;4,356;6,16E+14;M;MS;36;S;EAR;0;0;0;1;0;NA;131;1,31;100;NA;YES;13;22;MW;37;UE;NA;119;1,19;121;FAGUS SYLVATICA;;0,275193182
804;2925;5552;15.07.2022;29;2022;01:03:20;bagno;5;A6;A6-bagno;2;2;4,31;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
805;2925;5074;26.06.2022;10;2022;01:41:15;bagno;5;B8;B8-bagno;2;4;4,039;6,16E+14;M;MS;31,5;S;CAR;0;0;0;0;1;1,2;120;1,2;0;LITTER;YES;13;22;MW;37;UE;0,36;36;0,36;100;FAGUS SYLVATICA;;0,275193182
806;2925;5482;13.07.2022;27;2022;00:33:06;bagno;5;C7;C7-bagno;2;2;6,85;6,16E+14;M;MS;36;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
807;2925;5151;28.06.2022;12;2022;NA;bagno;5;B5;B5-bagno;2;1;8,018;6,16E+14;M;MS;31,5;S;EAR;0;0;0;1;0;NA;60;0,6;100;NA;;13;22;MW;37;UE;NA;67;0,67;82;FAGUS SYLVATICA;;0,275193182
808;2925;6018;02.08.2022;47;2022;00:10:08;bagno;3;A2;A2-bagno;1;3;6,554;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;1488;14,88;100;BURROW;YES;13;22;MW;37;UE;NA;94;0,94;37;FAGUS SYLVATICA;;0,275193182
809;2925;6016;02.08.2022;47;2022;00:05:01;bagno;3;A2;A2-bagno;1;1;6,163;6,16E+14;M;MS;37;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
810;2925;5113;27.06.2022;11;2022;NA;bagno;5;C9;C9-bagno;2;3;3,544;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
811;2925;5155;28.06.2022;12;2022;NA;bagno;5;B5;B5-bagno;2;5;7,706;6,16E+14;M;MS;31,5;S;EAR;0;0;0;1;0;NA;24;0,24;100;NA;;13;22;MW;37;UE;NA;36;0,36;87;FAGUS SYLVATICA;;0,275193182
812;2925;5112;27.06.2022;11;2022;NA;bagno;5;C9;C9-bagno;2;2;3,474;6,16E+14;M;MS;31,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;13;22;MW;37;UE;NA;NA;NA;NA;NA;;0,275193182
